equipo_id,codigo_inventario,numero_serie,nombre_equipo,clase_funcional,marca,modelo,clase_riesgo,criticidad,fecha_adquisicion,costo_adquisicion,vida_util_anios,modalidad_propiedad,fecha_vencimiento_garantia,bajo_plan_mantenimiento,estrategia_mantenimiento,estado_actual
1068,EQ-01068,SN-1068-36073845,Bomba de infusión,Soporte vital,B. Braun,BB-602,III,Alta,2019-11-01,1941000.0,8,Propio,,False,Contrato,Bueno
1069,EQ-01069,SN-1069-84802168,Máquina de anestesia,Soporte vital,GE HealthCare,GE-339,III,Alta,2010-02-26,58862000.0,14,Propio,,False,Interno,Bueno
1070,EQ-01070,SN-1070-32959815,Selladora térmica,Esterilización,hawo,HA-618,I,Baja,2011-06-23,2298000.0,13,Propio,,True,Interno,Bueno
1071,EQ-01071,SN-1071-31753406,Bomba de infusión,Soporte vital,Fresenius Kabi,FR-714,III,Alta,2024-10-23,1625000.0,9,Propio,,False,Interno,Regular
1072,EQ-01072,SN-1072-68016200,Camilla de fisioterapia,Rehabilitación,Lojer,LO-952,I,Media,2010-01-29,2544000.0,15,Propio,,True,Contrato,Bueno
1073,EQ-01073,SN-1073-49586689,Glucómetro,Apoyo a diagnóstico,Gima,GI-164,II,Media,2015-07-06,43000.0,11,Propio,,True,Interno,Bueno
1074,EQ-01074,SN-1074-36775640,Bomba de infusión,Soporte vital,Mindray,MI-911,III,Media,2012-01-13,2022000.0,11,Propio,,True,Interno,Bueno
1075,EQ-01075,SN-1075-55931797,Ecógrafo,Imagenología,Samsung Medison,SA-452,II,Alta,2017-10-19,42332000.0,15,Propio,2019-09-05,True,Externo,Bueno
1076,EQ-01076,SN-1076-78100893,Glucómetro,Apoyo a diagnóstico,Abbott,AB-832,II,Media,2018-11-14,42000.0,13,Propio,,True,Interno,Bueno
1077,EQ-01077,SN-1077-72020967,Desfibrilador,Soporte vital,Stryker/Physio-Control,ST-176,III,Alta,2022-02-15,6063000.0,10,Comodato,,True,Externo,Bueno
1078,EQ-01078,SN-1078-36844607,Camilla de fisioterapia,Rehabilitación,Chattanooga,CH-370,I,Baja,2017-06-23,931000.0,11,Propio,,False,Contrato,Bueno
1079,EQ-01079,SN-1079-96945143,Monitor multiparámetro,Monitoreo,Nihon Kohden,NI-104,III,Media,2021-07-02,3759000.0,8,Propio,,True,Interno,Bueno
1080,EQ-01080,SN-1080-30335859,Sillón dental,Odontología,KaVo,KA-110,I,Media,2019-03-15,9693000.0,10,Propio,,True,Contrato,Bueno
1081,EQ-01081,SN-1081-42365862,Incubadora,Neonatología,Fanem,FA-171,III,Alta,2024-09-09,12481000.0,14,Propio,,True,Contrato,Bueno
1082,EQ-01082,SN-1082-43489211,Bomba de infusión,Soporte vital,BD/CareFusion,BD-925,III,Alta,2011-03-12,1556000.0,13,Propio,,False,Interno,Bueno
1083,EQ-01083,SN-1083-66756483,Electrocardiógrafo,Monitoreo,Bionet,BI-853,II,Alta,2012-05-30,4005000.0,10,Propio,2015-05-12,True,Contrato,Bueno
1084,EQ-01084,SN-1084-42647686,Camilla de transporte,Apoyo a diagnóstico,Stryker/Physio-Control,ST-811,I,Media,2011-06-07,4665000.0,9,Comodato,2013-11-26,True,Interno,Bueno
1085,EQ-01085,SN-1085-62072311,Monitor multiparámetro,Monitoreo,Philips,PH-518,III,Media,2019-08-09,6209000.0,12,Comodato,,True,Contrato,Regular
1086,EQ-01086,SN-1086-17150928,Monitor multiparámetro,Monitoreo,Philips,PH-118,III,Media,2017-06-22,2500000.0,13,Propio,2019-07-15,True,Interno,Bueno
1087,EQ-01087,SN-1087-63529864,Mesa de inspección,Esterilización,MMM Group,MM-575,I,Alta,2025-12-26,1983000.0,11,Propio,,True,Interno,Bueno
1088,EQ-01088,SN-1088-40194244,Monitor multiparámetro,Monitoreo,Mindray,MI-708,III,Media,2022-02-05,3772000.0,11,Propio,,False,Interno,Bueno
1089,EQ-01089,SN-1089-34246879,Espirómetro,Apoyo a diagnóstico,Vyaire/CareFusion,VY-784,II,Baja,2011-07-08,3115000.0,12,Propio,2012-09-21,True,Interno,Bueno
1090,EQ-01090,SN-1090-12300653,Bomba de infusión,Soporte vital,Mindray,MI-992,III,Alta,2013-06-28,1877000.0,14,Propio,2015-11-15,False,Interno,Regular
1091,EQ-01091,SN-1091-59994107,Balanza clínica,Apoyo a diagnóstico,Health o meter,HE-584,I,Baja,2016-07-21,1093000.0,12,Propio,,True,Interno,Bueno
1092,EQ-01092,SN-1092-98577702,Monitor multiparámetro,Monitoreo,Edan,ED-702,III,Alta,2024-07-27,4930000.0,13,Propio,,False,Externo,Malo
1093,EQ-01093,SN-1093-38671605,Mamógrafo,Imagenología,Fujifilm,FU-143,II,Media,2025-05-16,344411000.0,7,Propio,,False,Interno,Bueno
1094,EQ-01094,SN-1094-21743740,Carro de transporte estéril,Esterilización,STERIS,ST-626,I,Media,2019-04-02,1386000.0,14,Comodato,,False,Contrato,Regular
1095,EQ-01095,SN-1095-97787131,Carro de transporte estéril,Esterilización,Steelco,ST-250,I,Alta,2018-01-08,1386000.0,12,Propio,2020-10-07,True,Externo,Bueno
1096,EQ-01096,SN-1096-69563813,Bomba de infusión,Soporte vital,Fresenius Kabi,FR-278,III,Alta,2022-08-29,1233000.0,10,Propio,,True,Interno,Bueno
1097,EQ-01097,SN-1097-72363968,Desfibrilador,Soporte vital,Nihon Kohden,NI-811,III,Alta,2022-11-16,4421000.0,14,Propio,2024-11-16,True,Externo,Bueno
1098,EQ-01098,SN-1098-45666885,Ecógrafo,Imagenología,GE HealthCare,GE-454,II,Media,2025-09-20,16516000.0,14,Propio,,False,Interno,Bueno
1099,EQ-01099,SN-1099-14525112,Glucómetro,Apoyo a diagnóstico,Abbott,AB-738,II,Baja,2023-11-13,44000.0,12,Propio,,False,Interno,Bueno
1100,EQ-01100,SN-1100-18655180,Oftalmoscopio,Apoyo a diagnóstico,Gima,GI-884,I,Media,2011-02-05,444000.0,13,Comodato,2013-03-29,False,Interno,Bueno
1101,EQ-01101,SN-1101-11894292,Carro de transporte estéril,Esterilización,Matachana,MA-665,I,Baja,2017-06-24,2353000.0,14,Propio,,True,Externo,Bueno
1102,EQ-01102,SN-1102-87440240,Bomba PCA,Soporte vital,Baxter,BA-934,III,Alta,2015-12-17,2720000.0,13,Propio,2017-05-31,True,Interno,Bueno
1103,EQ-01103,SN-1103-48587814,Glucómetro,Apoyo a diagnóstico,Abbott,AB-753,II,Baja,2025-08-31,47000.0,8,Arriendo,2028-01-16,False,Interno,Bueno
1104,EQ-01104,SN-1104-58805200,Monitor signos vitales,Monitoreo,Bionet,BI-306,II,Alta,2019-12-22,1435000.0,13,Propio,,True,Contrato,Bueno
1105,EQ-01105,SN-1105-55763246,Bomba de infusión,Soporte vital,Fresenius Kabi,FR-473,III,Alta,2020-02-04,2054000.0,7,Comodato,2021-06-24,True,Contrato,Bueno
1106,EQ-01106,SN-1106-10130777,Termómetro clínico,Apoyo a diagnóstico,Riester,RI-185,II,Baja,2023-05-20,80000.0,13,Propio,,True,Interno,Regular
1107,EQ-01107,SN-1107-53259467,Termómetro clínico,Apoyo a diagnóstico,Microlife,MI-299,II,Baja,2018-12-01,145000.0,7,Comodato,2020-05-28,False,Interno,Bueno
1108,EQ-01108,SN-1108-52397007,Microscopio,Laboratorio,Zeiss,ZE-731,I,Media,2017-09-29,5647000.0,9,Propio,2019-07-20,True,Interno,Bueno
1109,EQ-01109,SN-1109-30251976,Autorrefractómetro,Oftalmología,Nidek,NI-255,I,Baja,2021-05-04,8606000.0,13,Propio,2022-06-08,True,Contrato,Regular
1110,EQ-01110,SN-1110-60974071,Desfibrilador,Soporte vital,Stryker/Physio-Control,ST-826,III,Media,2019-09-03,4415000.0,14,Propio,2021-04-22,False,Externo,Bueno
1111,EQ-01111,SN-1111-39489683,Esfigmomanómetro,Apoyo a diagnóstico,Gima,GI-438,II,Baja,2010-12-20,287000.0,13,Comodato,,False,Interno,Bueno
1112,EQ-01112,SN-1112-81388842,Monitor signos vitales,Monitoreo,Edan,ED-876,II,Media,2010-09-08,1368000.0,12,Comodato,2013-02-16,True,Contrato,Regular
1113,EQ-01113,SN-1113-98143304,Bomba de infusión,Soporte vital,Fresenius Kabi,FR-817,III,Alta,2024-06-11,1783000.0,12,Propio,2026-10-01,True,Contrato,Bueno
1114,EQ-01114,SN-1114-48470809,Ecógrafo,Imagenología,GE HealthCare,GE-390,II,Alta,2024-09-09,38790000.0,10,Propio,2027-02-21,False,Externo,Regular
1115,EQ-01115,SN-1115-93257214,Camilla de fisioterapia,Rehabilitación,BTL,BT-780,I,Media,2016-07-14,1936000.0,8,Propio,,True,Externo,Bueno
1116,EQ-01116,SN-1116-15517598,Ventilador neonatal,Neonatología,Vyaire,VY-806,III,Alta,2019-11-16,41332000.0,7,Propio,,True,Interno,Bueno
1117,EQ-01117,SN-1117-50580215,Bomba de infusión,Soporte vital,ICU Medical,IC-958,III,Alta,2025-12-09,1842000.0,13,Propio,,True,Interno,Bueno
1118,EQ-01118,SN-1118-35627472,Monitor signos vitales,Monitoreo,Mindray,MI-118,II,Media,2014-10-11,1434000.0,14,Propio,2016-06-01,True,Interno,Bueno
1119,EQ-01119,SN-1119-79376811,Ecógrafo,Imagenología,United Imaging,UN-476,II,Media,2018-11-22,38889000.0,6,Comodato,,False,Externo,Bueno
1120,EQ-01120,SN-1120-56930356,Glucómetro,Apoyo a diagnóstico,Gima,GI-282,II,Media,2020-01-05,52000.0,9,Propio,,True,Contrato,Bueno
1121,EQ-01121,SN-1121-66760458,Monitor multiparámetro,Monitoreo,Spacelabs,SP-624,III,Alta,2018-07-22,4016000.0,9,Propio,2020-12-26,True,Externo,Baja
1122,EQ-01122,SN-1122-93043626,Camilla de transporte,Apoyo a diagnóstico,Stryker/Physio-Control,ST-488,I,Baja,2019-12-10,3921000.0,6,Propio,,True,Interno,Bueno
1123,EQ-01123,SN-1123-80261444,Esfigmomanómetro,Apoyo a diagnóstico,Riester,RI-154,II,Baja,2019-10-21,207000.0,10,Propio,,False,Contrato,Bueno
1124,EQ-01124,SN-1124-77977808,Camilla de transporte,Apoyo a diagnóstico,Hillrom/Baxter,HI-214,I,Baja,2024-04-21,2309000.0,12,Propio,2026-02-10,True,Interno,Bueno
1125,EQ-01125,SN-1125-20673388,Termómetro clínico,Apoyo a diagnóstico,Welch Allyn/Hillrom,WE-656,II,Baja,2014-11-24,101000.0,12,Propio,,True,Interno,Bueno
1126,EQ-01126,SN-1126-34833797,Monitor multiparámetro,Monitoreo,Spacelabs,SP-407,III,Alta,2010-02-25,3101000.0,9,Propio,,False,Contrato,Bueno
1127,EQ-01127,SN-1127-53808336,Camilla de transporte,Apoyo a diagnóstico,Malvestio,MA-421,I,Baja,2021-10-25,5175000.0,11,Propio,2022-12-14,True,Interno,Bueno
1128,EQ-01128,SN-1128-15377939,Bomba de infusión,Soporte vital,Mindray,MI-400,III,Alta,2015-07-05,2408000.0,10,Propio,,True,Contrato,Bueno
1129,EQ-01129,SN-1129-62108970,Termómetro clínico,Apoyo a diagnóstico,Riester,RI-242,II,Media,2021-10-21,95000.0,14,Propio,,True,Externo,Bueno
1130,EQ-01130,SN-1130-39875721,Carro de transporte estéril,Esterilización,Getinge,GE-108,I,Media,2023-05-22,1329000.0,12,Propio,,True,Interno,Bueno
1131,EQ-01131,SN-1131-50897957,Otoscopio,Apoyo a diagnóstico,Riester,RI-369,I,Baja,2017-03-29,544000.0,13,Propio,,True,Externo,Bueno
1132,EQ-01132,SN-1132-81307075,Termómetro clínico,Apoyo a diagnóstico,Gima,GI-379,II,Baja,2024-09-26,93000.0,13,Propio,2027-09-09,True,Interno,Bueno
1133,EQ-01133,SN-1133-39713305,Electrocardiógrafo,Monitoreo,Mindray,MI-519,II,Alta,2018-11-20,1936000.0,11,Propio,2021-01-09,False,Interno,Bueno
1134,EQ-01134,SN-1134-56827234,Bomba de infusión,Soporte vital,Mindray,MI-661,III,Alta,2022-05-08,1282000.0,9,Arriendo,2024-02-16,True,Externo,Bueno
1135,EQ-01135,SN-1135-63117263,Carro de transporte estéril,Esterilización,Steelco,ST-326,I,Media,2018-03-09,1313000.0,10,Propio,2020-05-29,True,Contrato,Bueno
1136,EQ-01136,SN-1136-39919639,Termómetro clínico,Apoyo a diagnóstico,Riester,RI-579,II,Media,2024-01-20,97000.0,12,Propio,2026-05-05,False,Contrato,Bueno
1137,EQ-01137,SN-1137-93734386,Balanza clínica,Apoyo a diagnóstico,SECA,SE-655,I,Baja,2017-07-12,598000.0,5,Comodato,,True,Externo,Bueno
1138,EQ-01138,SN-1138-89163661,Termómetro clínico,Apoyo a diagnóstico,Riester,RI-584,II,Baja,2026-01-18,112000.0,13,Propio,2027-03-29,True,Externo,Bueno
1139,EQ-01139,SN-1139-62883886,Electroestimulador,Rehabilitación,Chattanooga,CH-218,II,Baja,2015-11-03,2816000.0,9,Propio,2018-07-07,True,Contrato,Bueno
1140,EQ-01140,SN-1140-92828099,Monitor multiparámetro,Monitoreo,Philips,PH-698,III,Alta,2015-05-25,4950000.0,13,Propio,2016-12-05,True,Contrato,Bueno
1141,EQ-01141,SN-1141-60201403,Glucómetro,Apoyo a diagnóstico,Abbott,AB-753,II,Media,2020-02-26,54000.0,10,Propio,,False,Interno,Bueno
1142,EQ-01142,SN-1142-56012028,Bomba de infusión,Soporte vital,B. Braun,BB-950,III,Alta,2025-01-11,1167000.0,14,Propio,,True,Interno,Bueno
1143,EQ-01143,SN-1143-57520680,Autoclave,Esterilización,MMM Group,MM-768,II,Baja,2023-12-03,28200000.0,13,Propio,,True,Externo,Bueno
1144,EQ-01144,SN-1144-60098956,Bomba PCA,Soporte vital,BD/CareFusion,BD-826,III,Alta,2019-03-07,2021000.0,10,Propio,,True,Interno,Bueno
1145,EQ-01145,SN-1145-84588109,Termómetro clínico,Apoyo a diagnóstico,Omron,OM-698,II,Media,2020-04-16,166000.0,7,Propio,2023-04-12,True,Contrato,Bueno
1146,EQ-01146,SN-1146-90460870,Oftalmoscopio,Apoyo a diagnóstico,Riester,RI-214,I,Media,2023-08-16,398000.0,12,Propio,,False,Interno,Bueno
1147,EQ-01147,SN-1147-57624092,Termómetro clínico,Apoyo a diagnóstico,Omron,OM-232,II,Baja,2025-04-22,179000.0,12,Propio,2026-05-26,True,Contrato,Bueno
1148,EQ-01148,SN-1148-43350196,Analizador bioquímico,Laboratorio,Roche,RO-802,II,Baja,2015-03-31,32709000.0,9,Propio,,True,Interno,Bueno
1149,EQ-01149,SN-1149-74623156,Electroestimulador,Rehabilitación,BTL,BT-238,II,Media,2018-05-15,1776000.0,14,Propio,,True,Externo,Bueno
1150,EQ-01150,SN-1150-23621056,Selladora térmica,Esterilización,hawo,HA-439,I,Alta,2015-03-30,1897000.0,10,Propio,2017-10-02,True,Interno,Malo
1151,EQ-01151,SN-1151-17550808,Ventilador mecánico,Soporte vital,Philips,PH-451,III,Alta,2018-03-14,42547000.0,14,Propio,2019-10-07,True,Externo,Bueno
1152,EQ-01152,SN-1152-24361839,Termómetro clínico,Apoyo a diagnóstico,Gima,GI-101,II,Baja,2013-06-18,162000.0,9,Propio,,True,Interno,Bueno
1153,EQ-01153,SN-1153-10919970,Monitor multiparámetro,Monitoreo,Nihon Kohden,NI-762,III,Baja,2012-07-14,3327000.0,10,Propio,2014-01-02,False,Externo,Bueno
1154,EQ-01154,SN-1154-57123028,Glucómetro,Apoyo a diagnóstico,Roche/Accu-Chek,RO-613,II,Baja,2021-10-09,33000.0,11,Propio,,True,Externo,Bueno
1155,EQ-01155,SN-1155-22851568,Termómetro clínico,Apoyo a diagnóstico,Riester,RI-636,II,Media,2010-01-13,103000.0,11,Propio,,True,Externo,Bueno
1156,EQ-01156,SN-1156-16392162,Otoscopio,Apoyo a diagnóstico,HEINE,HE-375,I,Media,2020-11-25,717000.0,9,Propio,2023-09-25,False,Interno,Bueno
1157,EQ-01157,SN-1157-98710333,Monitor multiparámetro,Monitoreo,Dräger,DR-209,III,Alta,2018-09-12,3595000.0,12,Propio,,False,Interno,Bueno
1158,EQ-01158,SN-1158-59647822,Esfigmomanómetro,Apoyo a diagnóstico,Microlife,MI-605,II,Media,2020-02-16,224000.0,13,Propio,,False,Interno,Bueno
1159,EQ-01159,SN-1159-41645930,Monitor signos vitales,Monitoreo,Welch Allyn/Hillrom,WE-922,II,Media,2022-11-26,1273000.0,8,Propio,,True,Interno,Bueno
1160,EQ-01160,SN-1160-51668271,Electrocardiógrafo,Monitoreo,Bionet,BI-301,II,Alta,2016-08-01,3042000.0,13,Propio,2018-07-21,False,Externo,Bueno
1161,EQ-01161,SN-1161-75041359,Monitor signos vitales,Monitoreo,Mindray,MI-108,II,Alta,2015-02-06,1200000.0,11,Propio,,False,Externo,Bueno
1162,EQ-01162,SN-1162-50340060,Bomba de infusión,Soporte vital,ICU Medical,IC-930,III,Media,2011-03-15,1334000.0,10,Propio,2014-01-05,True,Interno,Regular
1163,EQ-01163,SN-1163-62791651,Bomba de infusión,Soporte vital,Baxter,BA-898,III,Media,2024-08-02,1879000.0,13,Propio,2025-12-16,True,Contrato,Regular
1164,EQ-01164,SN-1164-53357897,Microscopio quirúrgico oftalmológico,Oftalmología,Haag-Streit,HA-807,II,Baja,2011-02-19,49913000.0,13,Propio,2012-09-21,True,Interno,Bueno
1165,EQ-01165,SN-1165-88190179,Glucómetro,Apoyo a diagnóstico,Abbott,AB-827,II,Media,2024-04-23,42000.0,12,Arriendo,,True,Interno,Regular
1166,EQ-01166,SN-1166-55000122,Esfigmomanómetro,Apoyo a diagnóstico,Gima,GI-654,II,Baja,2011-10-17,207000.0,13,Arriendo,,False,Interno,Bueno
1167,EQ-01167,SN-1167-92531128,Camilla de fisioterapia,Rehabilitación,Chattanooga,CH-334,I,Baja,2014-06-29,1671000.0,13,Arriendo,2016-09-03,True,Interno,Bueno
1168,EQ-01168,SN-1168-16260961,Camilla de transporte,Apoyo a diagnóstico,Malvestio,MA-926,I,Baja,2015-06-20,4658000.0,12,Arriendo,,True,Contrato,Bueno
1169,EQ-01169,SN-1169-74159265,Glucómetro,Apoyo a diagnóstico,Abbott,AB-831,II,Media,2014-10-20,65000.0,13,Propio,,True,Interno,Bueno
1170,EQ-01170,SN-1170-43497075,Bomba de infusión,Soporte vital,Mindray,MI-419,III,Alta,2020-04-24,1199000.0,14,Propio,2021-12-28,True,Externo,Bueno
1171,EQ-01171,SN-1171-27874787,Otoscopio,Apoyo a diagnóstico,Riester,RI-932,I,Baja,2022-02-03,575000.0,9,Comodato,2023-06-15,True,Interno,Bueno
1172,EQ-01172,SN-1172-69003647,Glucómetro,Apoyo a diagnóstico,Gima,GI-393,II,Baja,2012-09-24,33000.0,10,Propio,2015-07-17,True,Contrato,Bueno
1173,EQ-01173,SN-1173-55771299,Desfibrilador,Soporte vital,Stryker/Physio-Control,ST-418,III,Alta,2025-05-15,6143000.0,14,Propio,2028-01-04,True,Interno,Bueno
1174,EQ-01174,SN-1174-35917188,Termómetro clínico,Apoyo a diagnóstico,Omron,OM-614,II,Baja,2021-04-14,160000.0,14,Propio,2023-06-17,True,Interno,Bueno
1175,EQ-01175,SN-1175-97078709,Esfigmomanómetro,Apoyo a diagnóstico,Omron,OM-714,II,Baja,2020-12-27,283000.0,10,Propio,,True,Interno,Bueno
1176,EQ-01176,SN-1176-93726809,Camilla de transporte,Apoyo a diagnóstico,Stryker/Physio-Control,ST-499,I,Media,2021-05-25,2766000.0,12,Propio,,True,Interno,Regular
1177,EQ-01177,SN-1177-29576104,Monitor multiparámetro,Monitoreo,Nihon Kohden,NI-745,III,Alta,2019-11-16,3822000.0,13,Propio,2021-03-04,True,Interno,Bueno
1178,EQ-01178,SN-1178-62257181,Termómetro clínico,Apoyo a diagnóstico,Gima,GI-867,II,Baja,2011-07-26,49000.0,6,Propio,,False,Externo,Bueno
1179,EQ-01179,SN-1179-29478098,Glucómetro,Apoyo a diagnóstico,Gima,GI-441,II,Baja,2017-12-01,66000.0,12,Propio,,True,Contrato,Bueno
1180,EQ-01180,SN-1180-74102835,Monitor signos vitales,Monitoreo,Edan,ED-924,II,Alta,2012-06-18,1223000.0,9,Propio,2014-11-19,True,Contrato,Regular
1181,EQ-01181,SN-1181-76783128,Bomba PCA,Soporte vital,ICU Medical,IC-411,III,Alta,2016-06-16,2263000.0,13,Propio,2019-03-27,True,Interno,Bueno
1182,EQ-01182,SN-1182-35507360,Camilla de transporte,Apoyo a diagnóstico,Malvestio,MA-429,I,Baja,2022-02-17,4856000.0,13,Propio,,True,Interno,Bueno
1183,EQ-01183,SN-1183-25369445,Trotadora,Rehabilitación,Biodex,BI-995,I,Baja,2014-08-20,4613000.0,12,Propio,2016-09-20,False,Externo,Bueno
1184,EQ-01184,SN-1184-98608217,Esfigmomanómetro,Apoyo a diagnóstico,Gima,GI-447,II,Baja,2019-05-03,250000.0,9,Propio,2020-08-19,True,Externo,Bueno
1185,EQ-01185,SN-1185-60729362,Ventilador neonatal,Neonatología,Vyaire,VY-985,III,Alta,2023-12-07,38203000.0,15,Propio,,False,Externo,Regular
1186,EQ-01186,SN-1186-49863034,Camilla de transporte,Apoyo a diagnóstico,Stryker/Physio-Control,ST-599,I,Baja,2017-10-20,4924000.0,7,Propio,2019-10-26,True,Contrato,Bueno
1187,EQ-01187,SN-1187-46102579,Glucómetro,Apoyo a diagnóstico,Roche/Accu-Chek,RO-419,II,Media,2018-10-09,39000.0,12,Propio,2019-11-29,False,Interno,Bueno
1188,EQ-01188,SN-1188-88356195,Monitor multiparámetro,Monitoreo,Dräger,DR-105,III,Media,2014-08-07,2594000.0,9,Propio,2015-12-30,True,Interno,Regular
1189,EQ-01189,SN-1189-97838533,Bomba de infusión,Soporte vital,Fresenius Kabi,FR-255,III,Alta,2017-05-18,1836000.0,11,Propio,2018-08-04,True,Externo,Bueno
1190,EQ-01190,SN-1190-33384243,Glucómetro,Apoyo a diagnóstico,Roche/Accu-Chek,RO-606,II,Media,2014-06-17,39000.0,12,Propio,2016-07-29,False,Externo,Bueno
1191,EQ-01191,SN-1191-65621503,Desfibrilador,Soporte vital,Stryker/Physio-Control,ST-294,III,Alta,2026-05-01,4739000.0,14,Propio,2029-04-25,True,Interno,Bueno
1192,EQ-01192,SN-1192-24293097,Bomba de infusión,Soporte vital,Fresenius Kabi,FR-556,III,Alta,2011-06-09,1487000.0,12,Propio,2013-11-05,False,Interno,Bueno
1193,EQ-01193,SN-1193-67158474,Otoscopio,Apoyo a diagnóstico,HEINE,HE-431,I,Media,2013-03-25,512000.0,12,Arriendo,2016-02-01,True,Contrato,Bueno
1194,EQ-01194,SN-1194-80449849,Tallímetro,Apoyo a diagnóstico,Tanita,TA-229,I,Baja,2019-09-24,171000.0,7,Comodato,2020-12-04,True,Contrato,Bueno
1195,EQ-01195,SN-1195-54846143,Bomba de infusión,Soporte vital,Baxter,BA-498,III,Alta,2019-12-01,1812000.0,14,Propio,,True,Contrato,Bueno
1196,EQ-01196,SN-1196-37817709,Monitor signos vitales,Monitoreo,Philips,PH-167,II,Alta,2016-06-23,1657000.0,11,Propio,2018-03-05,False,Interno,Bueno
1197,EQ-01197,SN-1197-21663941,Termómetro clínico,Apoyo a diagnóstico,Gima,GI-106,II,Baja,2010-05-10,72000.0,13,Propio,,True,Interno,Bueno
1198,EQ-01198,SN-1198-11143909,Refrigerador clínico,Laboratorio,Binder,BI-556,I,Baja,2015-01-18,5701000.0,15,Comodato,,True,Contrato,Bueno
1199,EQ-01199,SN-1199-49441265,Desfibrilador,Soporte vital,Nihon Kohden,NI-250,III,Alta,2021-10-23,5750000.0,14,Propio,2022-10-31,False,Interno,Bueno
1200,EQ-01200,SN-1200-36646207,Bioimpedanciómetro,Apoyo a diagnóstico,InBody,IN-651,II,Media,2023-03-13,5418000.0,9,Propio,2024-04-15,True,Interno,Bueno
1201,EQ-01201,SN-1201-74780817,Carro de transporte estéril,Esterilización,Steelco,ST-967,I,Alta,2012-04-27,1521000.0,12,Propio,2014-09-17,False,Contrato,Bueno
1202,EQ-01202,SN-1202-93835837,Desfibrilador,Soporte vital,Stryker/Physio-Control,ST-525,III,Alta,2026-06-06,4529000.0,10,Comodato,,True,Interno,Bueno
1203,EQ-01203,SN-1203-28061852,Tallímetro,Apoyo a diagnóstico,Tanita,TA-666,I,Baja,2012-07-23,262000.0,13,Propio,,False,Interno,Bueno
1204,EQ-01204,SN-1204-12526707,Glucómetro,Apoyo a diagnóstico,Gima,GI-322,II,Baja,2019-05-09,74000.0,13,Comodato,,False,Interno,Bueno
1205,EQ-01205,SN-1205-33252443,Incubadora,Neonatología,Atom Medical,AT-923,III,Alta,2013-02-07,10082000.0,11,Propio,,True,Interno,Bueno
1206,EQ-01206,SN-1206-34642177,Termómetro clínico,Apoyo a diagnóstico,Welch Allyn/Hillrom,WE-419,II,Baja,2013-10-01,128000.0,11,Propio,2015-03-15,True,Externo,Bueno
1207,EQ-01207,SN-1207-82672549,Camilla de fisioterapia,Rehabilitación,Enraf-Nonius,EN-872,I,Baja,2011-10-29,954000.0,10,Propio,2014-10-13,True,Interno,Bueno
1208,EQ-01208,SN-1208-38889457,Máquina de anestesia,Soporte vital,GE HealthCare,GE-315,III,Media,2024-01-20,55102000.0,15,Propio,2025-03-01,True,Contrato,Bueno
1209,EQ-01209,SN-1209-52317682,Compresor dental,Odontología,KaVo,KA-361,I,Baja,2018-08-17,2776000.0,14,Propio,,True,Contrato,Bueno
1210,EQ-01210,SN-1210-39741192,Esfigmomanómetro,Apoyo a diagnóstico,A&D Medical,AD-511,II,Baja,2021-03-13,99000.0,7,Arriendo,,False,Externo,Bueno
1211,EQ-01211,SN-1211-34746356,Monitor signos vitales,Monitoreo,Philips,PH-802,II,Media,2010-05-14,1490000.0,14,Propio,2012-08-06,False,Interno,Bueno
1212,EQ-01212,SN-1212-49304772,Esfigmomanómetro,Apoyo a diagnóstico,Microlife,MI-211,II,Baja,2019-07-28,173000.0,13,Comodato,2020-11-21,True,Interno,Bueno
1213,EQ-01213,SN-1213-29052224,Oftalmoscopio,Apoyo a diagnóstico,HEINE,HE-288,I,Baja,2019-06-25,490000.0,13,Propio,,True,Externo,Bueno
1214,EQ-01214,SN-1214-43968439,Camilla de transporte,Apoyo a diagnóstico,Malvestio,MA-123,I,Media,2019-03-09,3462000.0,11,Propio,,True,Contrato,Bueno
1215,EQ-01215,SN-1215-88881460,Monitor signos vitales,Monitoreo,Nonin,NO-968,II,Media,2022-12-28,1430000.0,13,Propio,2024-11-12,True,Interno,Bueno
1216,EQ-01216,SN-1216-50337010,Otoscopio,Apoyo a diagnóstico,Riester,RI-896,I,Baja,2017-06-28,502000.0,14,Comodato,2019-01-27,False,Interno,Bueno
1217,EQ-01217,SN-1217-66324670,Oftalmoscopio,Apoyo a diagnóstico,Gima,GI-616,I,Baja,2014-03-18,586000.0,11,Propio,2015-10-04,True,Contrato,Bueno
1218,EQ-01218,SN-1218-78645665,Monitor signos vitales,Monitoreo,Nihon Kohden,NI-140,II,Media,2018-11-29,1378000.0,10,Comodato,,True,Contrato,Bueno
